file_name;file_index;Type;client_code;start;end;shelf;SKU_code;shelf_life;amount;plan
3_2024.xlsx;1941;Promo;341;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;1003611;6;0,46;30
3_2024.xlsx;1942;Promo;341;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;89422;12;0,18;30
3_2024.xlsx;1943;Promo;341;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;89453;12;0,3;30
3_2024.xlsx;1944;Promo;101;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;1003611;6;0,46;30
3_2024.xlsx;1945;Promo;Nd-00024673;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;85550;12;0,23;30
3_2024.xlsx;1946;Promo;Nd-00017389;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;104309;6;0,46;30
3_2024.xlsx;1947;Promo;Nd-00017389;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;81057;6;0,46;30
3_2024.xlsx;1948;Promo;Nd-00017389;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;1003611;6;0,46;30
3_2024.xlsx;1949;Promo;267;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;104309;6;0,46;30
3_2024.xlsx;1950;Promo;267;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;81057;6;0,46;30
3_2024.xlsx;1951;Promo;267;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;1003611;6;0,46;30
3_2024.xlsx;1952;Shelf life;Nd-00024607;2024-02-29 00:00:00;2024-03-25 00:00:00;2024-02-29 00:00:00;48501;18;0,792;50
3_2024.xlsx;1953;Shelf life;337;2024-02-29 00:00:00;2024-03-25 00:00:00;2024-02-29 00:00:00;48501;18;0,792;50
3_2024.xlsx;1954;Shelf life;Nd-00021278;2024-02-29 00:00:00;2024-03-25 00:00:00;2024-02-29 00:00:00;48501;18;0,792;50
3_2024.xlsx;1955;Shelf life;Nd-00004408;2024-02-29 00:00:00;2024-03-25 00:00:00;2024-02-29 00:00:00;48501;18;0,792;60
3_2024.xlsx;1956;Promo;Nd-00002077;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;81057;6;0,43;700
3_2024.xlsx;1957;Promo;119;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100084;6;0,37;200
3_2024.xlsx;1958;Promo;119;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100320;9;0,37;200
3_2024.xlsx;1959;Promo;Nd-00030247;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;64608;12;0,31;10
3_2024.xlsx;1960;Promo;Nd-00030247;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;62743;6;0,3;10
3_2024.xlsx;1961;Promo;Nd-00030247;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;81665;9;0,2;10
3_2024.xlsx;1962;Shelf life;Nd-00020629;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;60503;18;0,7;10
3_2024.xlsx;1963;Shelf life;Nd-00020629;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;89423;18;0,7;10
3_2024.xlsx;1964;Promo;338;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-08 00:00:00;83567;12;0,38;50
3_2024.xlsx;1965;Promo;338;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-08 00:00:00;79549;12;0,18;50
3_2024.xlsx;1966;Promo;338;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-08 00:00:00;71875;12;0,17;59
3_2024.xlsx;1967;Promo;338;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-08 00:00:00;81057;6;0,46;350
3_2024.xlsx;1968;Promo;338;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-08 00:00:00;4000095;6;0,24;100
3_2024.xlsx;1969;Promo;338;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-08 00:00:00;92384;9;0,21;40
3_2024.xlsx;1970;Promo;338;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-08 00:00:00;72054;12;0,26;40
3_2024.xlsx;1971;Promo;338;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-08 00:00:00;72059;12;0,26;40
3_2024.xlsx;1972;Promo;338;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-08 00:00:00;100085;9;0,37;60
3_2024.xlsx;1973;Promo;338;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-08 00:00:00;100320;9;0,37;60
3_2024.xlsx;1974;Promo;338;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-08 00:00:00;1003611;6;0,46;350
3_2024.xlsx;1975;Promo;338;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-08 00:00:00;4000101;6;0,46;80
3_2024.xlsx;1976;Promo;338;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-08 00:00:00;100247;6;0,2;60
3_2024.xlsx;1977;Shelf life;Nd-00025611;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;48501;18;0,792;60
3_2024.xlsx;1978;Promo;336;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;64608;12;0,3;8
3_2024.xlsx;1979;Promo;336;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;48501;18;0,791;8
3_2024.xlsx;1980;Shelf life;00-00073526;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;60503;18;0,7;10
3_2024.xlsx;1981;Promo;Nd-00024638;2024-03-05 00:00:00;2024-03-26 00:00:00;2024-03-05 00:00:00;1003611;6;0,46;768
3_2024.xlsx;1982;Promo;79;2024-03-05 00:00:00;2024-03-26 00:00:00;2024-03-05 00:00:00;1003611;6;0,46;2000
3_2024.xlsx;1983;Promo;264;2024-03-05 00:00:00;2024-03-26 00:00:00;2024-03-05 00:00:00;1003611;6;0,46;768
3_2024.xlsx;1984;Promo;264;2024-03-05 00:00:00;2024-03-26 00:00:00;2024-03-05 00:00:00;81057;6;0,46;768
3_2024.xlsx;1985;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;71907;6;0,246;30
3_2024.xlsx;1986;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;81057;6;0,46;30
3_2024.xlsx;1987;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;71875;12;0,17;30
3_2024.xlsx;1988;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;84353;12;0,2;30
3_2024.xlsx;1989;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;4000101;6;0,455;30
3_2024.xlsx;1990;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;4000095;6;0,235;30
3_2024.xlsx;1991;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;85550;12;0,233;30
3_2024.xlsx;1992;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;83567;12;0,382;30
3_2024.xlsx;1993;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;64608;12;0,332;30
3_2024.xlsx;1994;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;79549;12;0,18;30
3_2024.xlsx;1995;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;71804;12;0,18;30
3_2024.xlsx;1996;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100083;12;0,37;30
3_2024.xlsx;1997;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100085;9;0,37;30
3_2024.xlsx;1998;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100086;12;0,365;30
3_2024.xlsx;1999;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100084;6;0,37;30
3_2024.xlsx;2000;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100320;9;0,37;30
3_2024.xlsx;2001;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;1003611;6;0,46;30
3_2024.xlsx;2002;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;96786;6;0,14;30
3_2024.xlsx;2003;Shelf life;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;101805;6;0,7;30
3_2024.xlsx;2004;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;84610;6;0,14;30
3_2024.xlsx;2005;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;91310;6;0,25;30
3_2024.xlsx;2006;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;103672;6;0,39;30
3_2024.xlsx;2007;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;84599;6;0,14;30
3_2024.xlsx;2008;Shelf life;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;101807;6;0,71;30
3_2024.xlsx;2009;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;72054;12;0,26;30
3_2024.xlsx;2010;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;72059;12;0,26;30
3_2024.xlsx;2011;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;72062;12;0,18;30
3_2024.xlsx;2012;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;72058;12;0,18;30
3_2024.xlsx;2013;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;48507;18;0,34;30
3_2024.xlsx;2014;Shelf life;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;60503;18;0,7;30
3_2024.xlsx;2015;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;60448;18;0,245;30
3_2024.xlsx;2016;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;48501;18;0,34;30
3_2024.xlsx;2017;Shelf life;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;89423;18;0,7;30
3_2024.xlsx;2018;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;10328;18;0,245;30
3_2024.xlsx;2019;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;58117;18;0,34;30
3_2024.xlsx;2020;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;80969;12;0,313;30
3_2024.xlsx;2021;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100532;12;0,367;30
3_2024.xlsx;2022;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100247;6;0,2;30
3_2024.xlsx;2023;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;87800;12;0,322;30
3_2024.xlsx;2024;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;89422;12;0,17;30
3_2024.xlsx;2025;Promo;268;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;89453;12;0,17;30
3_2024.xlsx;2026;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;85550;12;0,23;30
3_2024.xlsx;2027;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;83567;12;0,38;30
3_2024.xlsx;2028;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;64608;12;0,33;30
3_2024.xlsx;2029;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;79549;12;0,18;30
3_2024.xlsx;2030;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;71804;12;0,18;30
3_2024.xlsx;2031;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;100083;12;0,37;30
3_2024.xlsx;2032;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;100085;9;0,37;30
3_2024.xlsx;2033;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;100086;12;0,37;30
3_2024.xlsx;2034;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;96786;6;0,14;30
3_2024.xlsx;2035;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;84610;6;0,14;30
3_2024.xlsx;2036;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;84599;6;0,14;30
3_2024.xlsx;2037;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;72054;12;0,26;30
3_2024.xlsx;2038;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;72059;12;0,26;30
3_2024.xlsx;2039;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;72062;12;0,18;30
3_2024.xlsx;2040;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;72058;12;0,18;30
3_2024.xlsx;2041;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;92355;9;0,18;30
3_2024.xlsx;2042;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;80969;12;0,31;30
3_2024.xlsx;2043;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;100532;12;0,37;30
3_2024.xlsx;2044;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;100247;6;0,2;30
3_2024.xlsx;2045;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;87800;12;0,32;30
3_2024.xlsx;2046;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;89422;12;0,17;30
3_2024.xlsx;2047;Promo;Nd-00020319;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;89453;12;0,17;30
3_2024.xlsx;2048;Promo;345;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;81057;6;0,43;768
3_2024.xlsx;2049;Promo;345;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;1003611;6;0,45;768
3_2024.xlsx;2050;Promo;345;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;87800;12;0,39;453,6
3_2024.xlsx;2051;Promo;347;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;64608;12;0,3;85
3_2024.xlsx;2052;Promo;347;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;81665;9;0,2;24
3_2024.xlsx;2053;Promo;347;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;69553;9;0,3;24
3_2024.xlsx;2054;Promo;Nd-00028662;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;101805;6;0,2;8
3_2024.xlsx;2055;Promo;Nd-00001411;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;81057;6;0,46;350
3_2024.xlsx;2056;Promo;Nd-00001411;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;1003611;6;0,46;350
3_2024.xlsx;2057;Promo;346;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;64608;12;0,31;10
3_2024.xlsx;2058;Promo;Nd-00024979;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;69553;9;0,2;10
3_2024.xlsx;2059;Shelf life;Nd-00025064;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;60503;18;0,7;10
3_2024.xlsx;2060;Shelf life;Nd-00025064;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;89423;18;0,7;10
3_2024.xlsx;2061;Shelf life;Nd-00025064;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;48501;18;0,792;10
3_2024.xlsx;2062;Shelf life;Nd-00028763;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;60503;18;0,7;10
3_2024.xlsx;2063;Shelf life;Nd-00028763;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;89423;18;0,7;10
3_2024.xlsx;2064;Shelf life;Nd-00028763;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;48501;18;0,792;10
3_2024.xlsx;2065;Promo;Nd-00020629;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;71804;12;0,2;10
3_2024.xlsx;2066;Promo;Nd-00028662;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;91310;6;0,2;8
3_2024.xlsx;2067;Shelf life;Nd-00029469;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;60503;18;0,7;10
3_2024.xlsx;2068;Shelf life;Nd-00029469;2024-03-05 00:00:00;2024-03-25 00:00:00;2024-03-05 00:00:00;89423;18;0,7;10
3_2024.xlsx;2069;Promo;108;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;71875;12;0,17;30
3_2024.xlsx;2070;Promo;108;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;84353;12;0,2;30
3_2024.xlsx;2071;Promo;108;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;85550;12;0,23;30
3_2024.xlsx;2072;Promo;108;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;83567;12;0,38;30
3_2024.xlsx;2073;Promo;108;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;79549;12;0,18;30
3_2024.xlsx;2074;Promo;108;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;71804;12;0,18;30
3_2024.xlsx;2075;Promo;108;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;72062;12;0,18;30
3_2024.xlsx;2076;Promo;108;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;72054;12;0,26;30
3_2024.xlsx;2077;Promo;108;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;72058;12;0,18;30
3_2024.xlsx;2078;Promo;108;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;72059;12;0,26;30
3_2024.xlsx;2079;Promo;108;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;89422;12;0,17;30
3_2024.xlsx;2080;Promo;108;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;89453;12;0,17;30
3_2024.xlsx;2081;Promo;108;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;92355;9;0,18;30
3_2024.xlsx;2082;Promo;108;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100083;12;0,34;30
3_2024.xlsx;2083;Promo;108;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100085;9;0,34;30
3_2024.xlsx;2084;Promo;108;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100086;12;0,34;30
3_2024.xlsx;2085;Promo;108;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100084;6;0,34;30
3_2024.xlsx;2086;Promo;108;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;94256;12;0,3;30
3_2024.xlsx;2087;Promo;108;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;64608;12;0,33;30
3_2024.xlsx;2088;Promo;106;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;71875;12;0,17;30
3_2024.xlsx;2089;Promo;106;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;84353;12;0,2;30
3_2024.xlsx;2090;Promo;106;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;85550;12;0,23;30
3_2024.xlsx;2091;Promo;106;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;83567;12;0,38;30
3_2024.xlsx;2092;Promo;106;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;79549;12;0,18;30
3_2024.xlsx;2093;Promo;106;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;71804;12;0,18;30
3_2024.xlsx;2094;Promo;106;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;72062;12;0,18;30
3_2024.xlsx;2095;Promo;106;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;72054;12;0,26;30
3_2024.xlsx;2096;Promo;106;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;72058;12;0,18;30
3_2024.xlsx;2097;Promo;106;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;72059;12;0,26;30
3_2024.xlsx;2098;Promo;106;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;89422;12;0,17;30
3_2024.xlsx;2099;Promo;106;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;89453;12;0,17;30
3_2024.xlsx;2100;Promo;106;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;92355;9;0,18;30
3_2024.xlsx;2101;Promo;106;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100083;12;0,34;30
3_2024.xlsx;2102;Promo;106;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100085;9;0,34;30
3_2024.xlsx;2103;Promo;106;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100086;12;0,34;30
3_2024.xlsx;2104;Promo;106;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100084;6;0,34;30
3_2024.xlsx;2105;Promo;106;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;94256;12;0,3;30
3_2024.xlsx;2106;Promo;106;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;64608;12;0,33;30
3_2024.xlsx;2107;Promo;342;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;71875;12;0,17;30
3_2024.xlsx;2108;Promo;342;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;84353;12;0,2;30
3_2024.xlsx;2109;Promo;342;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;85550;12;0,23;30
3_2024.xlsx;2110;Promo;342;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;83567;12;0,38;30
3_2024.xlsx;2111;Promo;342;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;79549;12;0,18;30
3_2024.xlsx;2112;Promo;342;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;71804;12;0,18;30
3_2024.xlsx;2113;Promo;342;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;72062;12;0,18;30
3_2024.xlsx;2114;Promo;342;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;72054;12;0,26;30
3_2024.xlsx;2115;Promo;342;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;72058;12;0,18;30
3_2024.xlsx;2116;Promo;342;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;72059;12;0,26;30
3_2024.xlsx;2117;Promo;342;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;89422;12;0,17;30
3_2024.xlsx;2118;Promo;342;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;89453;12;0,17;30
3_2024.xlsx;2119;Promo;342;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;92355;9;0,18;30
3_2024.xlsx;2120;Promo;342;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100083;12;0,34;30
3_2024.xlsx;2121;Promo;342;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100085;9;0,34;30
3_2024.xlsx;2122;Promo;342;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100086;12;0,34;30
3_2024.xlsx;2123;Promo;342;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;100084;6;0,34;30
3_2024.xlsx;2124;Promo;342;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;94256;12;0,3;30
3_2024.xlsx;2125;Promo;342;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;64608;12;0,33;30
3_2024.xlsx;2126;Promo;00-00016506;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;71875;12;0,17;30
3_2024.xlsx;2127;Promo;00-00016506;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;84353;12;0,2;30
3_2024.xlsx;2128;Promo;00-00016506;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;85550;12;0,23;30
3_2024.xlsx;2129;Promo;00-00016506;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;83567;12;0,38;30
3_2024.xlsx;2130;Promo;00-00016506;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;79549;12;0,18;30
3_2024.xlsx;2131;Promo;00-00016506;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;71804;12;0,18;30
3_2024.xlsx;2132;Promo;00-00016506;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;72062;12;0,18;30
3_2024.xlsx;2133;Promo;00-00016506;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;72054;12;0,26;30
3_2024.xlsx;2134;Promo;00-00016506;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;72058;12;0,18;30
3_2024.xlsx;2135;Promo;00-00016506;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;72059;12;0,26;30
3_2024.xlsx;2136;Promo;00-00016506;2024-03-04 00:00:00;2024-03-25 00:00:00;2024-03-04 00:00:00;89422;12;0,17;30
